Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2009-08-04,74.3958740234375,10.469573974609375,14.961518287658691,8.200077056884766,17.903270721435547,7.956820487976074,15.536649703979492,8.003352165222168,21.02638816833496,10.513498306274414
2009-08-05,74.181640625,10.553215980529785,14.81141471862793,8.483254432678223,17.75760841369629,7.884882926940918,15.435562133789062,7.947772979736328,20.727176666259766,10.424198150634766
2009-08-06,73.79747772216797,10.466087341308594,14.690168380737305,8.423006057739258,17.852298736572266,7.828932762145996,15.27761173248291,7.961669921875,20.577577590942383,10.416078567504883
2009-08-07,74.76526641845703,10.52881908416748,14.672855377197266,8.645931243896484,18.296598434448242,7.9088664054870605,15.340785026550293,8.036700248718262,20.667335510253906,10.757058143615723
2009-08-10,74.61012268066406,10.38940715789795,14.736360549926758,8.609782218933105,18.121789932250977,7.872896194458008,15.35342788696289,8.053373336791992,20.83190155029297,10.659635543823242
2009-08-11,73.67925262451172,10.365013122558594,14.522751808166504,8.290452003479004,17.881420135498047,7.760998725891113,15.35342788696289,8.058937072753906,20.801982879638672,10.545975685119629
2009-08-12,74.46977996826172,10.459112167358398,14.678633689880371,8.459157943725586,18.19462013244629,7.916851997375488,15.347112655639648,8.097837448120117,20.914182662963867,10.623103141784668
2009-08-13,75.03865814208984,10.650798797607422,14.857595443725586,8.633881568908691,18.274744033813477,7.952821254730225,15.435562133789062,8.070049285888672,20.891740798950195,10.65151309967041
2009-08-14,74.46238708496094,10.382441520690918,14.638212203979492,8.57965087890625,18.012537002563477,7.876894950866699,15.416604042053223,8.070049285888672,20.891740798950195,10.505386352539062
2009-08-17,72.63018035888672,9.988612174987793,14.164802551269531,8.218154907226562,17.480825424194336,7.689060211181641,15.258659362792969,7.958893299102783,20.809457778930664,10.172520637512207
2009-08-18,73.20646667480469,10.138476371765137,14.306251525878906,8.386852264404297,17.692045211791992,7.804963111877441,15.283927917480469,7.975562572479248,20.79450035095215,10.286182403564453
2009-08-19,73.84915161132812,10.270913124084473,14.571815490722656,8.380827903747559,17.74303436279297,7.824939727783203,15.38502025604248,8.033923149108887,21.086227416992188,10.391728401184082
2009-08-20,74.61012268066406,10.291827201843262,14.695945739746094,8.597729682922363,17.961545944213867,7.91286039352417,15.460837364196777,8.100616455078125,21.235824584960938,10.46884822845459
2009-08-21,76.07293701171875,10.563674926757812,15.111623764038086,8.766430854797363,18.42770004272461,8.02875804901123,15.631430625915527,8.259016990661621,21.452743530273438,10.683987617492676
2009-08-24,76.06552124023438,10.480023384094238,15.305025100708008,8.700159072875977,18.464120864868164,8.004776954650879,15.637747764587402,8.27291202545166,21.60235023498535,10.606863975524902
2009-08-25,76.21331787109375,10.42774772644043,15.071208000183105,8.808608055114746,18.56609344482422,8.024757385253906,15.663020133972168,8.220111846923828,21.60235023498535,10.71646499633789
